Year,OPRHP Region,County,Facility,Attendance
2011,Thousand Islands,Jefferson,Grass Pnt River Park,39128
2011,Thousand Islands,Jefferson,Keewaydin St Park,46881
2011,Thousand Islands,Jefferson,Kring Point,56671
2011,Thousand Islands,Jefferson,Long Point River Park,28950
2011,Thousand Islands,Jefferson,Mary Island River Park,0
2011,Thousand Islands,Jefferson,Rock Island,0
2011,Thousand Islands,Jefferson,Sackets Harbor Btl Field,88081
2011,Thousand Islands,Jefferson,Southwick Beach St Pk,108347
2011,Thousand Islands,Jefferson,Stony Creek,23649
2011,Thousand Islands,Jefferson,Thousand Island Admin.,0
2011,Thousand Islands,Jefferson,Waterson Point Docking,1983
2011,Thousand Islands,Jefferson,Wehle State Park,53836
2011,Thousand Islands,Jefferson,Wellesley Island St Pk,210120
2011,Thousand Islands,Jefferson,Westcott Beach St Pk,127236
2011,Thousand Islands,Lewis,Whetstone Gulf,122764
2011,Thousand Islands,St Lawrence,Black Lk Boat Launch,11817
2011,Thousand Islands,St Lawrence,Cedar Island River Park,2074
2011,Thousand Islands,St Lawrence,Coles Creek,117263
2011,Thousand Islands,St Lawrence,Eel Weir St Park,2738
2011,Thousand Islands,St Lawrence,Higley Flow St Park,41606
2011,Thousand Islands,St Lawrence,Jacques Cartier St Pk,17707
2011,Thousand Islands,St Lawrence,Robert Moses St Pk - Thousand Islands,67785
2011,Thousand Islands,St Lawrence,St Lawrence Golf Course,9726
2011,Thousand Islands,St Lawrence,Wilson Hill Boat Launch,8591
2010,Allegany,Cattaraugus,Allegany Quaker Area,707369
2010,Allegany,Cattaraugus,Allegany Red House Area,728728
2010,Allegany,Chautauqua,Lake Erie St Pk,104553
2010,Allegany,Chautauqua,Long Point Marina,129215
2010,Allegany,Chautauqua,Midway State Park,106948
2010,Central,Broome,Chenango Valley St Pk,176141
2010,Central,Broome,Chittengo Lndg,0
2010,Central,Broome/Delaware,Oquaga State Park,30320
2010,Central,Chenango,Bowman Lake St Pk,41537
2010,Central,Chenango,Hunts Pond State Park,0
2010,Central,Herkimer,Herkimer Home,27854
2010,Central,Madison,Chittenango Fls St Pk,37852
2010,Central,Madison,Lorenzo,28256
2010,Central,Oneida,Delta Lake St Pk,195083
2010,Central,Oneida,Oriskany Battlefield,2710
2010,Central,Oneida,Pixley Falls State Park,0
2010,Central,Oneida,Steuben Memorial,552
2010,Central,Oneida,Verona Beach State Park,275314
2010,Central,Onondaga,Clark Reservation,29814
2010,Central,Onondaga,Green Lakes State Park,891557
2010,Central,Onondaga/Madison/Oneida,Old Erie Canal,65623
2010,Central,Oswego,Battle Isl Golf Course,30613
2010,Central,Oswego,Fort Ontario,105818
2010,Central,Oswego,Mexico Point Boat Launch,20509
2010,Central,Oswego,Pine Grove Boatlaunch,0
2010,Central,Oswego,Sandy Island Beach,37580
2010,Central,Oswego,Selkirk Shores,130385
2010,Central,Otsego,Betty And Wilbur Davis State Park,24490
2010,Central,Otsego,Canadarago Boat Lnch,19745
2010,Central,Otsego,Gilbert Lake St Pk,89999
2010,Central,Otsego,Glimmerglass State Park,105783
2010,Finger Lakes,Cayuga,Fair Haven St Pk,298186
2010,Finger Lakes,Cayuga,Fillmore Glen St Pk,122859
2010,Finger Lakes,Cayuga,Long Point St Pk,34723
2010,Finger Lakes,Cayuga,Springbrook Greens,6299
2010,Finger Lakes,Chemung,Newtown Battlefield,23723
2010,Finger Lakes,Chemung,Soaring Eagles Golf Course,27142
2010,Finger Lakes,Ontario,Ganondagan,35003
2010,Finger Lakes,Ontario,H H Spencer,9327
2010,Finger Lakes,Ontario,Honeoye Bt Lau,26409
2010,Finger Lakes,Ontario/Seneca,Seneca Lake St Pk,186237
2010,Finger Lakes,Schuyler,Watkins Glen St Pk,483701
2010,Finger Lakes,Seneca,Bonavista Golf Course,8
2010,Finger Lakes,Seneca,Cayuga Lake St Pk,127860
2010,Finger Lakes,Seneca,Lodi Point Marina/Boat,27614
2010,Finger Lakes,Seneca,Sampson St Pk,173894
2010,Finger Lakes,Steuben,Indian Hills Golf Course,31955
2010,Finger Lakes,Steuben,Pinnacle Golf,26786
2010,Finger Lakes,Steuben,Stony Brook St Pk,121853
2010,Finger Lakes,Tompkins,Allan Treman Marina,205460
2010,Finger Lakes,Tompkins,Buttermilk Falls St Pk,179393
2010,Finger Lakes,Tompkins,Finger Lakes Admin.,0
2010,Finger Lakes,Tompkins,Robert H Treman St Pk,236174
2010,Finger Lakes,Tompkins,Taughannock Falls St Pk,427352
2010,Finger Lakes,Wayne,Beechwood,1206
2010,Finger Lakes,Wayne,Canadaigua Btlau Ontrio,47319
2010,Finger Lakes,Wayne,Chimney Bluffs,109184
2010,Finger Lakes,Wayne,Deans Cove Boat Launch,16747
2010,Finger Lakes,Yates,Keuka Lake St Pk,94676
2010,Genesee,Allegany/Cattaraugus/Livingston/Monroe,Genesee Valley Greenway,37805
2010,Genesee,Genesee,Darien Lakes State Park,59639
2010,Genesee,Livingston,Conesus Lake Boat Launch,25793
2010,Genesee,Livingston/Wyoming,Letchworth State Park,650477
2010,Genesee,Monroe,Braddock Bay,40280
2010,Genesee,Monroe,Durand Eastman,26226
2010,Genesee,Monroe,Genesee River Park,2363
2010,Genesee,Monroe,Hamlin Beach State Park,271309
2010,Genesee,Monroe,Irondquoit Bay Boat Lnch,38563
2010,Genesee,Orleans,Lakeside Beach St Pk,70411
2010,Genesee,Orleans,Oak Orchard Boat Launch,6991
2010,Genesee,Wyoming,Silver Lake,25370
2010,Long Island,Nassau,Hempstead Lake St Pk,348866
2010,Long Island,Nassau,Jones Beach,5804746
2010,Long Island,Nassau,Planting Fields A,212039
2010,Long Island,Nassau,Valley Stream St Pk,266657
2010,Long Island,Nassau/Suffolk,Bethpage Golf Course,779740
2010,Long Island,Nassau/Suffolk,Trailview,123267
2010,Long Island,Suffolk,Bayard C. A.,185614
2010,Long Island,Suffolk,Belmont Lakes St Pk,482150
2010,Long Island,Suffolk,Brentwood Sp,285500
2010,Long Island,Suffolk,Brookhaven State Park,10913
2010,Long Island,Suffolk,Caleb Smith State Park,25936
2010,Long Island,Suffolk,Camp Hero,137945
2010,Long Island,Suffolk,Captree St Pk,1180972
2010,Long Island,Suffolk,Caumsett St Pk,408431
2010,Long Island,Suffolk,Cold Spring Harbor,157992
2010,Long Island,Suffolk,Connetquot River St Pk,188497
2010,Long Island,Suffolk,Heckscher St Park,1280900
2010,Long Island,Suffolk,Hither Hills,356649
2010,Long Island,Suffolk,Montauk Downs,185625
2010,Long Island,Suffolk,Montauk Point,756940
2010,Long Island,Suffolk,Napeague State Park,98180
2010,Long Island,Suffolk,Nissequogue River,75641
2010,Long Island,Suffolk,Orient Beach St Pk,215650
2010,Long Island,Suffolk,Robert Moses St Pk - Long Island,3800555
2010,Long Island,Suffolk,Sag Harbour,35715
2010,Long Island,Suffolk,Shadmore,59480
2010,Long Island,Suffolk,Sunken Meadow St Pk,1624952
2010,Long Island,Suffolk,Walt Whitman House,7481
2010,Long Island,Suffolk,Wildwood State Park,290922
2010,New York City,Bronx,Roberto Clemente,1112641
2010,New York City,Kings,Empire Fulton Ferry,0
2010,New York City,Kings,Marsha P. Johnson State Park (former East River State Park until 2020),405062
2010,New York City,New York,Riverbank Fitness Cntr,32277
2010,New York City,New York,Riverbank Rollr-Ice Rnks,245192
2010,New York City,New York,Riverbank State Park,3149457
2010,New York City,Queens,Bayswater Point St Pk,0
2010,New York City,Queens,Gantry Plaza,687815
2010,New York City,Richmond,Clay Pit Ponds,61772
2010,Niagara,Erie,Beaver Island,291014
2010,Niagara,Erie,Big 6 Marina,25958
2010,Niagara,Erie,Buckhorn,27775
2010,Niagara,Erie,Buffalo Harbor St Pk & Marina,0
2010,Niagara,Erie,Evangola St Pk,105304
2010,Niagara,Erie,Knox Farm Sp,123908
2010,Niagara,Erie,Woodlawn Beach,102993
2010,Niagara,Niagara,Artpark,194175
2010,Niagara,Niagara,Deveaux Woods,21726
2010,Niagara,Niagara,Devils Hole,131451
2010,Niagara,Niagara,Four  Mile Creek,74584
2010,Niagara,Niagara,Ft Niagara,292835
2010,Niagara,Niagara,Golden Hill St Pk,75553
2010,Niagara,Niagara,Joseph Davis St Pk,27644
2010,Niagara,Niagara,Niagara Reservation,8274942
2010,Niagara,Niagara,Reservoir St Pk,58310
2010,Niagara,Niagara,Whirlpool,221223
2010,Niagara,Niagara,Wilson Tuscarora St Pk,105164
2010,Palisades,Dutchess/Orange/Putnam/Rockland,Appalachian Trail,3396
2010,Palisades,Orange,Fort Montgomery,25693
2010,Palisades,Orange,Goosepond Mountain,2179
2010,Palisades,Orange,Highland Lakes,390
2010,Palisades,Orange,Knox Headquarters,20489
2010,Palisades,Orange,National Purple Heart Hall Of Honor,12892
2010,Palisades,Orange,New Windsor Cantonment,19776
2010,Palisades,Orange,Schunnemunk State Park,32739
2010,Palisades,Orange,Sterling Forest,180892
2010,Palisades,Orange,Storm King,5746
2010,Palisades,Orange,Tiorati,179087
2010,Palisades,Orange,Washington Headquarters,20092
2010,Palisades,Orange/Rockland,Bear Mountain St Pk,1921043
2010,Palisades,Orange/Rockland,Harriman Group Camp,202662
2010,Palisades,Orange/Rockland,Harriman Hiker Trail,39467
2010,Palisades,Orange/Rockland,Sebago Lake,265401
2010,Palisades,Rockland,Anthony Wayne,360706
2010,Palisades,Rockland,Blauvelt,25896
2010,Palisades,Rockland,Harriman Beaver Pond,42433
2010,Palisades,Rockland,Haverstraw Beach,10576
2010,Palisades,Rockland,High Tor St Pk,61566
2010,Palisades,Rockland,Hook Mountain,15289
2010,Palisades,Rockland,Lake Welch,398659
2010,Palisades,Rockland,Nyack Beach St Pk,142344
2010,Palisades,Rockland,Palisades,5060
2010,Palisades,Rockland,Rockland Lake State Park,666234
2010,Palisades,Rockland,Stony Point Battlefield,23167
2010,Palisades,Rockland,Tallman Mountain St Pk,235848
2010,Palisades,Sullivan,Lake Superior,16680
2010,Palisades,Ulster,Bristol Beach,9160
2010,Palisades,Ulster,Minnewaska Park,216905
2010,Palisades,Ulster,Senate House,14713
2010,Palisades,Ulster,Sojourner Truth State Park,0
2010,Saratoga,Albany,John Boyd Thacher Pk,241643
2010,Saratoga,Albany,Schuyler Mansion,4914
2010,Saratoga,Albany,Thompson Lake St Pk,57043
2010,Saratoga,Columbia,Hudson River Islands,0
2010,Saratoga,Delaware,John Burroughs Memorial,2841
2010,Saratoga,Essex,Crown Point,16997
2010,Saratoga,Essex,John Brown Farm,65952
2010,Saratoga,Fulton,Johnson Hall,47812
2010,Saratoga,Greene,Athens,39511
2010,Saratoga,Greene,Coxsackie,111135
2010,Saratoga,Montgomery,Schoharie Crossing,52615
2010,Saratoga,Rensselaer,Bennington Battlefield,12339
2010,Saratoga,Rensselaer,Cherry Plain St Pk,24775
2010,Saratoga,Rensselaer,Crailo,4504
2010,Saratoga,Rensselaer,Grafton Lakes St Pk,220952
2010,Saratoga,Rensselaer,Schodack Island,76453
2010,Saratoga,Saratoga,Grants Cottage,3458
2010,Saratoga,Saratoga,Peebles Island,89067
2010,Saratoga,Saratoga,Saratoga Lake Boat Lnch,76545
2010,Saratoga,Saratoga,Saratoga Springs,2007752
2010,Saratoga,Saratoga/Warren,Moreau Lake St Pk,425167
2010,Saratoga,Schoharie,Max V Shaul Campsite,3877
2010,Saratoga,Schoharie,Minekill,67447
2010,Taconic,Columbia,Clermont,98574
2010,Taconic,Columbia,Copake Falls,183881
2010,Taconic,Columbia,Lake Taghkanic St Park,221494
2010,Taconic,Columbia,Olana,129676
2010,Taconic,Columbia/Dutchess,Rudd Pond,16452
2010,Taconic,Dutchess,Clinton House,962
2010,Taconic,Dutchess,James Baird,146709
2010,Taconic,Dutchess,Mills Norrie St Pk,218737
2010,Taconic,Dutchess,Staatsburgh Shs,16128
2010,Taconic,Dutchess/Putnam,Hudson Highlands,173314
2010,Taconic,Dutchess/Ulster,Walkway Over The Hudson,409669
2010,Taconic,Putnam,Clarence Fahnestock,234817
2010,Taconic,Putnam,Taconic Outdoor Education Center,19651
2010,Taconic,Westchester,F D Roosevelt,548587
2010,Taconic,Westchester,John Jay Homestead,33413
2010,Taconic,Westchester,Old Croton Aqueduct,848512
2010,Taconic,Westchester,Philipse Manor,21216
2010,Taconic,Westchester,Rockefeller Preserve,282958
2010,Thousand Islands,Clinton,Cumberland Bay St Pk,46709
2010,Thousand Islands,Clinton,Great Chazy Boat Launch,14997
2010,Thousand Islands,Clinton,Macomb Reservation,18421
2010,Thousand Islands,Clinton,Point Au Roche,64334
2010,Thousand Islands,Clinton,Point Au Roche Boat Lau,11207
2010,Thousand Islands,Jefferson,Black River Trail,76323
2010,Thousand Islands,Jefferson,Burnham Pnt River Park,13414
2010,Thousand Islands,Jefferson,Canoe-Picnic Pnt River,6440
2010,Thousand Islands,Jefferson,Cedar Pnt River Park,69894
2010,Thousand Islands,Jefferson,Chaumont Boat Launch,40971
2010,Thousand Islands,Jefferson,Dewolf Point,11090
2010,Thousand Islands,Jefferson,Grass Pnt River Park,39214
2010,Thousand Islands,Jefferson,Keewaydin St Park,47572
2010,Thousand Islands,Jefferson,Kring Point,57655
2010,Thousand Islands,Jefferson,Long Point River Park,28797
2010,Thousand Islands,Jefferson,Mary Island River Park,4077
2010,Thousand Islands,Jefferson,Rock Island,4708
2010,Thousand Islands,Jefferson,Sackets Harbor Btl Field,85382
2010,Thousand Islands,Jefferson,Southwick Beach St Pk,100464
2010,Thousand Islands,Jefferson,Stony Creek,23623
2010,Thousand Islands,Jefferson,Thousand Island Admin.,0
2010,Thousand Islands,Jefferson,Waterson Point Docking,1680
2010,Thousand Islands,Jefferson,Wehle State Park,44994
2010,Thousand Islands,Jefferson,Wellesley Island St Pk,200400
2010,Thousand Islands,Jefferson,Westcott Beach St Pk,125945
2010,Thousand Islands,Lewis,Whetstone Gulf,124227
2010,Thousand Islands,St Lawrence,Black Lk Boat Launch,7002
2010,Thousand Islands,St Lawrence,Cedar Island River Park,1728
2010,Thousand Islands,St Lawrence,Coles Creek,114295
2010,Thousand Islands,St Lawrence,Eel Weir St Park,1990
2010,Thousand Islands,St Lawrence,Higley Flow St Park,44672
2010,Thousand Islands,St Lawrence,Jacques Cartier St Pk,22029
2010,Thousand Islands,St Lawrence,Robert Moses St Pk - Thousand Islands,71050
2010,Thousand Islands,St Lawrence,St Lawrence Golf Course,12287
2010,Thousand Islands,St Lawrence,Wilson Hill Boat Launch,8636
2009,Allegany,Cattaraugus,Allegany Quaker Area,781833
2009,Allegany,Cattaraugus,Allegany Red House Area,748255
2009,Allegany,Chautauqua,Lake Erie St Pk,114267
2009,Allegany,Chautauqua,Long Point Marina,138449
2009,Allegany,Chautauqua,Midway State Park,116996
2009,Central,Broome,Chenango Valley St Pk,176323
2009,Central,Broome,Chittengo Lndg,0
2009,Central,Broome/Delaware,Oquaga State Park,25319
2009,Central,Chenango,Bowman Lake St Pk,43768
2009,Central,Chenango,Hunts Pond State Park,4757
2009,Central,Herkimer,Herkimer Home,27992
2009,Central,Madison,Chittenango Fls St Pk,47258
2009,Central,Madison,Lorenzo,31123
2009,Central,Oneida,Delta Lake St Pk,172280
2009,Central,Oneida,Oriskany Battlefield,7183
2009,Central,Oneida,Pixley Falls State Park,0
2009,Central,Oneida,Steuben Memorial,967
2009,Central,Oneida,Verona Beach State Park,230380
2009,Central,Onondaga,Clark Reservation,37186
2009,Central,Onondaga,Green Lakes State Park,848281
2009,Central,Onondaga/Madison/Oneida,Old Erie Canal,89932
2009,Central,Oswego,Battle Isl Golf Course,31065
2009,Central,Oswego,Fort Ontario,121620
2009,Central,Oswego,Mexico Point Boat Launch,25845
2009,Central,Oswego,Pine Grove Boatlaunch,0
2009,Central,Oswego,Sandy Island Beach,36983
2009,Central,Oswego,Selkirk Shores,150790
2009,Central,Otsego,Betty And Wilbur Davis State Park,22582
2009,Central,Otsego,Canadarago Boat Lnch,22927
2009,Central,Otsego,Gilbert Lake St Pk,87784
2009,Central,Otsego,Glimmerglass State Park,99380
2009,Finger Lakes,Cayuga,Fair Haven St Pk,282830
2009,Finger Lakes,Cayuga,Fillmore Glen St Pk,89869
2009,Finger Lakes,Cayuga,Long Point St Pk,27907
2009,Finger Lakes,Cayuga,Springbrook Greens,9015
2009,Finger Lakes,Chemung,Newtown Battlefield,30387
2009,Finger Lakes,Chemung,Soaring Eagles Golf Course,29419
2009,Finger Lakes,Ontario,Ganondagan,35286
2009,Finger Lakes,Ontario,H H Spencer,5510
2009,Finger Lakes,Ontario,Honeoye Bt Lau,26417
2009,Finger Lakes,Ontario/Seneca,Seneca Lake St Pk,171762
2009,Finger Lakes,Schuyler,Watkins Glen St Pk,462103
2009,Finger Lakes,Seneca,Bonavista Golf Course,12309
2009,Finger Lakes,Seneca,Cayuga Lake St Pk,131391
2009,Finger Lakes,Seneca,Lodi Point Marina/Boat,24014
2009,Finger Lakes,Seneca,Sampson St Pk,171828
2009,Finger Lakes,Steuben,Indian Hills Golf Course,38303
2009,Finger Lakes,Steuben,Pinnacle Golf,24145
2009,Finger Lakes,Steuben,Stony Brook St Pk,129984
2009,Finger Lakes,Tompkins,Allan Treman Marina,184372
2009,Finger Lakes,Tompkins,Buttermilk Falls St Pk,182619
2009,Finger Lakes,Tompkins,Finger Lakes Admin.,0
2009,Finger Lakes,Tompkins,Robert H Treman St Pk,223915
2009,Finger Lakes,Tompkins,Taughannock Falls St Pk,428700
2009,Finger Lakes,Wayne,Beechwood,7215
2009,Finger Lakes,Wayne,Canadaigua Btlau Ontrio,38843
2009,Finger Lakes,Wayne,Chimney Bluffs,84182
2009,Finger Lakes,Wayne,Deans Cove Boat Launch,16890
2009,Finger Lakes,Yates,Keuka Lake St Pk,92911
2009,Genesee,Allegany/Cattaraugus/Livingston/Monroe,Genesee Valley Greenway,39268
2009,Genesee,Genesee,Darien Lakes State Park,50327
2009,Genesee,Livingston,Conesus Lake Boat Launch,21836
2009,Genesee,Livingston/Wyoming,Letchworth State Park,634556
2009,Genesee,Monroe,Braddock Bay,39561
2009,Genesee,Monroe,Durand Eastman,26423
2009,Genesee,Monroe,Genesee River Park,2262
2009,Genesee,Monroe,Hamlin Beach State Park,248348
2009,Genesee,Monroe,Irondquoit Bay Boat Lnch,39121
2009,Genesee,Orleans,Lakeside Beach St Pk,74000
2009,Genesee,Orleans,Oak Orchard Boat Launch,9050
2009,Genesee,Wyoming,Silver Lake,20164
2009,Long Island,Nassau,Hempstead Lake St Pk,343259
2009,Long Island,Nassau,Jones Beach,6284928
2009,Long Island,Nassau,Planting Fields A,173455
2009,Long Island,Nassau,Valley Stream St Pk,253614
2009,Long Island,Nassau/Suffolk,Bethpage Golf Course,1000815
2009,Long Island,Nassau/Suffolk,Trailview,111068
2009,Long Island,Suffolk,Bayard C. A.,147198
2009,Long Island,Suffolk,Belmont Lakes St Pk,405300
2009,Long Island,Suffolk,Brentwood Sp,78150
2009,Long Island,Suffolk,Brookhaven State Park,6686
2009,Long Island,Suffolk,Caleb Smith State Park,30690
2009,Long Island,Suffolk,Camp Hero,182625
2009,Long Island,Suffolk,Captree St Pk,1206441
2009,Long Island,Suffolk,Caumsett St Pk,369890
2009,Long Island,Suffolk,Cold Spring Harbor,151438
2009,Long Island,Suffolk,Connetquot River St Pk,202010
2009,Long Island,Suffolk,Heckscher St Park,1385349
2009,Long Island,Suffolk,Hither Hills,353865
2009,Long Island,Suffolk,Montauk Downs,170360
2009,Long Island,Suffolk,Montauk Point,716240
2009,Long Island,Suffolk,Napeague State Park,162570
2009,Long Island,Suffolk,Nissequogue River,87486
2009,Long Island,Suffolk,Orient Beach St Pk,111473
2009,Long Island,Suffolk,Robert Moses St Pk - Long Island,3649619
2009,Long Island,Suffolk,Sag Harbour,35785
2009,Long Island,Suffolk,Shadmore,93485
2009,Long Island,Suffolk,Sunken Meadow St Pk,1447456
2009,Long Island,Suffolk,Walt Whitman House,7156
2009,Long Island,Suffolk,Wildwood State Park,274000
2009,New York City,Bronx,Roberto Clemente,818393
2009,New York City,Kings,Empire Fulton Ferry,378706
2009,New York City,Kings,Marsha P. Johnson State Park (former East River State Park until 2020),237310
2009,New York City,New York,Riverbank Fitness Cntr,31197
2009,New York City,New York,Riverbank Rollr-Ice Rnks,249705
2009,New York City,New York,Riverbank State Park,3609449
2009,New York City,Queens,Bayswater Point St Pk,8730
2009,New York City,Queens,Gantry Plaza,343384
2009,New York City,Richmond,Clay Pit Ponds,62398
2009,Niagara,Erie,Beaver Island,304298
2009,Niagara,Erie,Big 6 Marina,21000
2009,Niagara,Erie,Buckhorn,28680
2009,Niagara,Erie,Buffalo Harbor St Pk & Marina,0
2009,Niagara,Erie,Evangola St Pk,81964
2009,Niagara,Erie,Knox Farm Sp,126838
2009,Niagara,Erie,Woodlawn Beach,116753
2009,Niagara,Niagara,Artpark,159051
2009,Niagara,Niagara,Deveaux Woods,34205
2009,Niagara,Niagara,Devils Hole,111198
2009,Niagara,Niagara,Four  Mile Creek,72836
2009,Niagara,Niagara,Ft Niagara,292700
2009,Niagara,Niagara,Golden Hill St Pk,239893
2009,Niagara,Niagara,Joseph Davis St Pk,33131
2009,Niagara,Niagara,Niagara Reservation,8130765
2009,Niagara,Niagara,Reservoir St Pk,66923
2009,Niagara,Niagara,Whirlpool,176503
2009,Niagara,Niagara,Wilson Tuscarora St Pk,143989
2009,Palisades,Dutchess/Orange/Putnam/Rockland,Appalachian Trail,1387
2009,Palisades,Orange,Fort Montgomery,21415
2009,Palisades,Orange,Goosepond Mountain,1179
2009,Palisades,Orange,Highland Lakes,463
2009,Palisades,Orange,Knox Headquarters,25363
2009,Palisades,Orange,National Purple Heart Hall Of Honor,10388
2009,Palisades,Orange,New Windsor Cantonment,19305
2009,Palisades,Orange,Schunnemunk State Park,30468
